season,week,date,away,home,opener,close,proj,edge,rec,tier,result,clv,clv_pts,margin,proj_err,vegas_err,proj_vs_vegas,actual
2020,8,10/24/20,Tulane,UCF,71.0,71.0,73.7,2.7,,,,,,,11.3,14.0,2.7,85.0
2020,8,10/24/20,Florida Atlantic,Marshall,51.0,51.0,45.5,-5.5,UNDER,STRONG,WIN,-,0.0,22.0,-16.5,-22.0,-5.5,29.0
2020,8,10/24/20,Penn State,Indiana,61.5,61.5,58.5,-3.0,UNDER,LEAN,LOSS,-,0.0,-9.5,12.5,9.5,-3.0,71.0
2020,8,10/24/20,Virginia Tech,Wake Forest,68.5,68.5,58.5,-10.0,UNDER,STRONG,WIN,-,0.0,29.5,-19.5,-29.5,-10.0,39.0
2020,8,10/24/20,Iowa State,Oklahoma State,53.0,53.0,51.1,-1.9,,,,,,,-6.1,-8.0,-1.9,45.0
2020,8,10/24/20,Houston,Navy,56.0,56.0,54.9,-1.1,,,,,,,3.1,2.0,-1.1,58.0
2020,8,10/24/20,Baylor,Texas,61.5,61.5,53.7,-7.8,UNDER,STRONG,WIN,-,0.0,18.5,-10.7,-18.5,-7.8,43.0
2020,8,10/24/20,Iowa,Purdue,52.0,52.0,54.6,2.6,,,,,,,-10.6,-8.0,2.6,44.0
2020,8,10/24/20,Middle Tennessee,Rice,48.0,48.0,50.5,2.5,,,,,,,23.5,26.0,2.5,74.0
2020,8,10/24/20,Alabama,Tennessee,66.5,66.5,62.1,-4.4,UNDER,LEAN,WIN,-,0.0,1.5,2.9,-1.5,-4.4,65.0
2020,8,10/24/20,Notre Dame,Pittsburgh,43.5,43.5,44.6,1.1,,,,,,,3.4,4.5,1.1,48.0
2020,8,10/24/20,Georgia State,Troy,68.5,68.5,65.5,-3.0,UNDER,LEAN,LOSS,-,0.0,-1.5,4.5,1.5,-3.0,70.0
2020,8,10/24/20,Georgia Tech,Boston College,57.5,57.5,55.1,-2.4,,,,,,,19.9,17.5,-2.4,75.0
2020,8,10/24/20,Kentucky,Missouri,47.0,47.0,42.5,-4.5,UNDER,LEAN,WIN,-,0.0,17.0,-12.5,-17.0,-4.5,30.0
2020,8,10/24/20,West Virginia,Texas Tech,54.0,54.0,55.2,1.2,,,,,,,5.8,7.0,1.2,61.0
2020,8,10/24/20,South Carolina,LSU,54.5,54.5,53.9,-0.6,,,,,,,22.1,21.5,-0.6,76.0
2020,8,10/24/20,UL Monroe,South Alabama,57.0,57.0,57.3,0.3,,,,,,,-5.3,-5.0,0.3,52.0
2020,8,10/24/20,Utah State,Boise State,51.5,51.5,58.4,6.9,OVER,STRONG,WIN,-,0.0,3.5,-3.4,3.5,6.9,55.0
2020,8,10/24/20,Wyoming,Nevada,54.0,54.0,57.4,3.4,OVER,LEAN,WIN,-,0.0,17.0,13.6,17.0,3.4,71.0
2020,8,10/24/20,Maryland,Northwestern,52.5,52.5,49.3,-3.2,UNDER,LEAN,WIN,-,0.0,6.5,-3.3,-6.5,-3.2,46.0
2020,8,10/24/20,Hawai'i,Fresno State,64.5,64.5,57.1,-7.4,UNDER,STRONG,WIN,-,0.0,11.5,-4.1,-11.5,-7.4,53.0
2020,8,10/24/20,Michigan,Minnesota,53.5,53.5,51.9,-1.6,,,,,,,21.1,19.5,-1.6,73.0
2020,8,10/24/20,Louisiana Tech,UTSA,54.0,54.0,64.3,10.3,OVER,STRONG,LOSS,-,0.0,-1.0,-11.3,-1.0,10.3,53.0
2020,8,10/24/20,Virginia,Miami,54.0,54.0,49.8,-4.2,UNDER,LEAN,WIN,-,0.0,21.0,-16.8,-21.0,-4.2,33.0
2020,8,10/24/20,Cincinnati,SMU,57.0,57.0,56.9,-0.1,,,,,,,-1.9,-2.0,-0.1,55.0
2020,8,10/24/20,Texas State,BYU,61.5,61.5,57.4,-4.1,UNDER,LEAN,LOSS,-,0.0,-4.5,8.6,4.5,-4.1,66.0
2020,8,10/24/20,UNLV,San Diego State,50.5,50.5,51.5,1.0,,,,,,,-11.5,-10.5,1.0,40.0
2020,8,10/24/20,Air Force,San José State,64.0,64.0,54.0,-10.0,UNDER,STRONG,WIN,-,0.0,41.0,-31.0,-41.0,-10.0,23.0
2020,9,10/29/20,South Alabama,Georgia Southern,52.0,52.0,50.2,-1.8,,,,,,,-9.2,-11.0,-1.8,41.0
2020,9,10/29/20,Colorado State,Fresno State,58.0,58.0,62.3,4.3,OVER,LEAN,LOSS,-,0.0,-3.0,-7.3,-3.0,4.3,55.0
2020,9,10/30/20,Minnesota,Maryland,60.5,60.5,59.8,-0.7,,,,,,,29.2,28.5,-0.7,89.0
2020,9,10/30/20,East Carolina,Tulsa,59.5,59.5,59.8,0.3,,,,,,,4.2,4.5,0.3,64.0
2020,9,10/30/20,Hawai'i,Wyoming,60.0,60.0,49.7,-10.3,UNDER,STRONG,WIN,-,0.0,22.0,-11.7,-22.0,-10.3,38.0
2020,9,10/31/20,Temple,Tulane,58.5,58.5,57.4,-1.1,,,,,,,-16.4,-17.5,-1.1,41.0
2020,9,10/31/20,Memphis,Cincinnati,57.5,57.5,50.4,-7.1,UNDER,STRONG,LOSS,-,0.0,-1.5,8.6,1.5,-7.1,59.0
2020,9,10/31/20,Michigan State,Michigan,51.5,51.5,48.2,-3.3,UNDER,LEAN,WIN,-,0.0,0.5,2.8,-0.5,-3.3,51.0
2020,9,10/31/20,Purdue,Illinois,55.5,55.5,75.2,19.7,OVER,STRONG,LOSS,-,0.0,-0.5,-20.2,-0.5,19.7,55.0
2020,9,10/31/20,UTSA,Florida Atlantic,47.0,47.0,60.6,13.6,OVER,STRONG,LOSS,-,0.0,-20.0,-33.6,-20.0,13.6,27.0
2020,9,10/31/20,Boston College,Clemson,56.0,56.0,63.4,7.4,OVER,STRONG,WIN,-,0.0,6.0,-1.4,6.0,7.4,62.0
2020,9,10/31/20,Coastal Carolina,Georgia State,60.5,60.5,64.5,4.0,OVER,LEAN,LOSS,-,0.0,-9.5,-13.5,-9.5,4.0,51.0
2020,9,10/31/20,Wake Forest,Syracuse,59.5,59.5,50.3,-9.2,UNDER,STRONG,WIN,-,0.0,7.5,1.7,-7.5,-9.2,52.0
2020,9,10/31/20,Iowa State,Kansas,49.5,49.5,49.5,0.0,,,,,,,24.5,24.5,0.0,74.0
2020,9,10/31/20,Georgia,Kentucky,42.0,42.0,45.9,3.9,OVER,LEAN,LOSS,-,0.0,-25.0,-28.9,-25.0,3.9,17.0
2020,9,10/31/20,Kansas State,West Virginia,46.0,46.0,51.0,5.0,OVER,STRONG,WIN,-,0.0,1.0,-4.0,1.0,5.0,47.0
2020,9,10/31/20,UCF,Houston,81.5,81.5,68.4,-13.1,UNDER,STRONG,WIN,-,0.0,16.5,-3.4,-16.5,-13.1,65.0
2020,9,10/31/20,Rice,Southern Miss,59.0,59.0,55.7,-3.3,UNDER,LEAN,WIN,-,0.0,23.0,-19.7,-23.0,-3.3,36.0
2020,9,10/31/20,Troy,Arkansas State,69.5,69.5,65.3,-4.2,UNDER,LEAN,WIN,-,0.0,21.5,-17.3,-21.5,-4.2,48.0
2020,9,10/31/20,Notre Dame,Georgia Tech,58.5,58.5,54.2,-4.3,UNDER,LEAN,WIN,-,0.0,14.5,-10.2,-14.5,-4.3,44.0
2020,9,10/31/20,UAB,Louisiana Tech,47.5,47.5,46.6,-0.9,,,,,,,24.4,23.5,-0.9,71.0
2020,9,10/31/20,Indiana,Rutgers,54.0,54.0,49.1,-4.9,UNDER,LEAN,LOSS,-,0.0,-4.0,8.9,4.0,-4.9,58.0
2020,9,10/31/20,TCU,Baylor,47.5,47.5,54.7,7.2,OVER,STRONG,WIN,-,0.0,8.5,1.3,8.5,7.2,56.0
2020,9,10/31/20,LSU,Auburn,63.5,63.5,66.0,2.5,,,,,,,-7.0,-4.5,2.5,59.0
2020,9,10/31/20,Northwestern,Iowa,42.5,42.5,46.7,4.2,OVER,LEAN,LOSS,-,0.0,-1.5,-5.7,-1.5,4.2,41.0
2020,9,10/31/20,Texas,Oklahoma State,58.5,58.5,60.0,1.5,,,,,,,15.0,16.5,1.5,75.0
2020,9,10/31/20,App State,UL Monroe,56.5,56.5,58.7,2.2,,,,,,,-14.7,-12.5,2.2,44.0
2020,9,10/31/20,Virginia Tech,Louisville,67.5,67.5,57.6,-9.9,UNDER,STRONG,LOSS,-,0.0,-9.5,19.4,9.5,-9.9,77.0
2020,9,10/31/20,Ole Miss,Vanderbilt,63.5,63.5,62.3,-1.2,,,,,,,12.7,11.5,-1.2,75.0
2020,9,10/31/20,Boise State,Air Force,49.0,49.0,49.9,0.9,,,,,,,29.1,30.0,0.9,79.0
2020,9,10/31/20,Mississippi State,Alabama,63.5,63.5,57.7,-5.8,UNDER,STRONG,WIN,-,0.0,22.5,-16.7,-22.5,-5.8,41.0
2020,9,10/31/20,Charlotte,Duke,55.0,55.0,56.1,1.1,,,,,,,15.9,17.0,1.1,72.0
2020,9,10/31/20,San José State,New Mexico,55.5,55.5,63.2,7.7,OVER,STRONG,WIN,-,0.0,3.5,-4.2,3.5,7.7,59.0
2020,9,10/31/20,Navy,SMU,58.5,58.5,67.5,9.0,OVER,STRONG,WIN,-,0.0,29.5,20.5,29.5,9.0,88.0
2020,9,10/31/20,Arkansas,Texas A&M,54.5,54.5,56.6,2.1,,,,,,,16.4,18.5,2.1,73.0
2020,9,10/31/20,Missouri,Florida,63.5,63.5,54.3,-9.2,UNDER,STRONG,WIN,-,0.0,5.5,3.7,-5.5,-9.2,58.0
2020,9,10/31/20,Ohio State,Penn State,63.0,63.0,66.5,3.5,OVER,LEAN,PUSH,-,0.0,0.0,-3.5,0.0,3.5,63.0
2020,9,10/31/20,Oklahoma,Texas Tech,66.5,66.5,74.7,8.2,OVER,STRONG,WIN,-,0.0,23.5,15.3,23.5,8.2,90.0
2020,9,10/31/20,Louisiana,Texas State,57.0,57.0,54.0,-3.0,UNDER,LEAN,LOSS,-,0.0,-21.0,24.0,21.0,-3.0,78.0
2020,9,10/31/20,North Carolina,Virginia,61.0,61.0,66.6,5.6,OVER,STRONG,WIN,-,0.0,24.0,18.4,24.0,5.6,85.0
2020,9,10/31/20,San Diego State,Utah State,40.5,40.5,46.1,5.6,OVER,STRONG,WIN,-,0.0,4.5,-1.1,4.5,5.6,45.0
2020,9,10/31/20,Western Kentucky,BYU,52.5,52.5,57.0,4.5,OVER,LEAN,LOSS,-,0.0,-1.5,-6.0,-1.5,4.5,51.0
2020,9,10/31/20,Nevada,UNLV,59.5,59.5,60.8,1.3,,,,,,,-4.8,-3.5,1.3,56.0
2020,10,11/04/20,Western Michigan,Akron,52.0,52.0,55.8,3.8,OVER,LEAN,WIN,-,0.0,19.0,15.2,19.0,3.8,71.0
2020,10,11/04/20,Eastern Michigan,Kent State,65.5,65.5,63.1,-2.4,,,,,,,-13.1,-15.5,-2.4,50.0
2020,10,11/04/20,Buffalo,Northern Illinois,53.5,53.5,54.5,1.0,,,,,,,24.5,25.5,1.0,79.0
2020,10,11/04/20,Ohio,Central Michigan,54.0,54.0,63.7,9.7,OVER,STRONG,WIN,-,0.0,3.0,-6.7,3.0,9.7,57.0
2020,10,11/04/20,Ball State,Miami (OH),56.5,56.5,59.7,3.2,OVER,LEAN,WIN,-,0.0,12.5,9.3,12.5,3.2,69.0
2020,10,11/04/20,Bowling Green,Toledo,63.5,63.5,61.6,-1.9,,,,,,,-20.6,-22.5,-1.9,41.0
2020,10,11/05/20,Utah State,Nevada,58.5,58.5,54.0,-4.5,UNDER,LEAN,WIN,-,0.0,15.5,-11.0,-15.5,-4.5,43.0
2020,10,11/05/20,Wyoming,Colorado State,53.0,53.0,48.5,-4.5,UNDER,LEAN,LOSS,-,0.0,-5.0,9.5,5.0,-4.5,58.0
2020,10,11/06/20,Miami,NC State,58.5,58.5,54.8,-3.7,UNDER,LEAN,LOSS,-,0.0,-26.5,30.2,26.5,-3.7,85.0
2020,10,11/06/20,San José State,San Diego State,50.5,50.5,56.8,6.3,OVER,STRONG,LOSS,-,0.0,-5.5,-11.8,-5.5,6.3,45.0
2020,10,11/06/20,BYU,Boise State,62.5,62.5,69.2,6.7,OVER,STRONG,WIN,-,0.0,5.5,-1.2,5.5,6.7,68.0
2020,10,11/07/20,South Florida,Memphis,67.5,67.5,56.5,-11.0,UNDER,STRONG,WIN,-,0.0,0.5,10.5,-0.5,-11.0,67.0
2020,10,11/07/20,Arizona State,USC,57.5,57.5,61.0,3.5,OVER,LEAN,LOSS,-,0.0,-2.5,-6.0,-2.5,3.5,55.0
2020,10,11/07/20,West Virginia,Texas,55.0,55.0,49.4,-5.6,UNDER,STRONG,WIN,-,0.0,25.0,-19.4,-25.0,-5.6,30.0
2020,10,11/07/20,SMU,Temple,63.5,63.5,72.8,9.3,OVER,STRONG,WIN,-,0.0,6.5,-2.8,6.5,9.3,70.0
2020,10,11/07/20,Arkansas State,Louisiana,68.5,68.5,68.8,0.3,,,,,,,-21.8,-21.5,0.3,47.0
2020,10,11/07/20,Liberty,Virginia Tech,67.5,67.5,59.7,-7.8,UNDER,STRONG,LOSS,-,0.0,-5.5,13.3,5.5,-7.8,73.0
2020,10,11/07/20,UL Monroe,Georgia State,59.0,59.0,62.5,3.5,OVER,LEAN,WIN,-,0.0,27.0,23.5,27.0,3.5,86.0
2020,10,11/07/20,Michigan State,Iowa,46.0,46.0,47.5,1.5,,,,,,,8.5,10.0,1.5,56.0
2020,10,11/07/20,Nebraska,Northwestern,54.0,54.0,46.3,-7.7,UNDER,STRONG,WIN,-,0.0,20.0,-12.3,-20.0,-7.7,34.0
2020,10,11/07/20,Michigan,Indiana,55.0,55.0,51.3,-3.7,UNDER,LEAN,LOSS,-,0.0,-4.0,7.7,4.0,-3.7,59.0
2020,10,11/07/20,Tulane,East Carolina,63.5,63.5,55.7,-7.8,UNDER,STRONG,WIN,-,0.0,4.5,3.3,-4.5,-7.8,59.0
2020,10,11/07/20,North Carolina,Duke,63.5,63.5,56.3,-7.2,UNDER,STRONG,LOSS,-,0.0,-16.5,23.7,16.5,-7.2,80.0
2020,10,11/07/20,Troy,Georgia Southern,52.0,52.0,51.1,-0.9,,,,,,,-18.1,-19.0,-0.9,33.0
2020,10,11/07/20,Boston College,Syracuse,54.0,54.0,50.2,-3.8,UNDER,LEAN,WIN,-,0.0,25.0,-21.2,-25.0,-3.8,29.0
2020,10,11/07/20,Massachusetts,Marshall,55.5,55.5,56.1,0.6,,,,,,,4.9,5.5,0.6,61.0
2020,10,11/07/20,App State,Texas State,58.5,58.5,54.6,-3.9,UNDER,LEAN,WIN,-,0.0,3.5,0.4,-3.5,-3.9,55.0
2020,10,11/07/20,Fresno State,UNLV,57.5,57.5,64.6,7.1,OVER,STRONG,WIN,-,0.0,9.5,2.4,9.5,7.1,67.0
2020,10,11/07/20,Minnesota,Illinois,65.0,65.0,61.1,-3.9,UNDER,LEAN,WIN,-,0.0,10.0,-6.1,-10.0,-3.9,55.0
2020,10,11/07/20,Kansas,Oklahoma,63.0,63.0,69.5,6.5,OVER,STRONG,WIN,-,0.0,8.0,1.5,8.0,6.5,71.0
2020,10,11/07/20,Houston,Cincinnati,51.5,51.5,50.4,-1.1,,,,,,,-2.4,-3.5,-1.1,48.0
2020,10,11/07/20,Vanderbilt,Mississippi State,45.0,45.0,45.1,0.1,,,,,,,-4.1,-4.0,0.1,41.0
2020,10,11/07/20,Texas Tech,TCU,60.0,60.0,61.3,1.3,,,,,,,-9.3,-8.0,1.3,52.0
2020,10,11/07/20,Florida,Georgia,54.5,54.5,51.6,-2.9,,,,,,,20.4,17.5,-2.9,72.0
2020,10,11/07/20,Maryland,Penn State,63.0,63.0,60.1,-2.9,,,,,,,-6.1,-9.0,-2.9,54.0
2020,10,11/07/20,Pittsburgh,Florida State,52.5,52.5,46.5,-6.0,UNDER,STRONG,LOSS,-,0.0,-5.5,11.5,5.5,-6.0,58.0
2020,10,11/07/20,Oklahoma State,Kansas State,48.5,48.5,56.9,8.4,OVER,STRONG,LOSS,-,0.0,-10.5,-18.9,-10.5,8.4,38.0
2020,10,11/07/20,Western Kentucky,Florida Atlantic,38.0,38.0,48.2,10.2,OVER,STRONG,LOSS,-,0.0,-22.0,-32.2,-22.0,10.2,16.0
2020,10,11/07/20,UCLA,Colorado,56.5,56.5,65.3,8.8,OVER,STRONG,WIN,-,0.0,33.5,24.7,33.5,8.8,90.0
2020,10,11/07/20,Texas A&M,South Carolina,58.0,58.0,52.3,-5.7,UNDER,STRONG,WIN,-,0.0,7.0,-1.3,-7.0,-5.7,51.0
2020,10,11/07/20,Baylor,Iowa State,47.0,47.0,53.0,6.0,OVER,STRONG,WIN,-,0.0,22.0,16.0,22.0,6.0,69.0
2020,10,11/07/20,Clemson,Notre Dame,50.5,50.5,61.6,11.1,OVER,STRONG,WIN,-,0.0,36.5,25.4,36.5,11.1,87.0
2020,10,11/07/20,Stanford,Oregon,49.0,49.0,55.6,6.6,OVER,STRONG,PUSH,-,0.0,0.0,-6.6,0.0,6.6,49.0
2020,10,11/07/20,Tennessee,Arkansas,55.0,55.0,49.3,-5.7,UNDER,STRONG,WIN,-,0.0,18.0,-12.3,-18.0,-5.7,37.0
2020,10,11/07/20,Rutgers,Ohio State,62.5,62.5,60.9,-1.6,,,,,,,15.1,13.5,-1.6,76.0
2020,10,11/07/20,South Alabama,Coastal Carolina,57.5,57.5,55.6,-1.9,,,,,,,-26.6,-28.5,-1.9,29.0
2020,10,11/07/20,Washington State,Oregon State,63.5,63.5,71.8,8.3,OVER,STRONG,WIN,-,0.0,2.5,-5.8,2.5,8.3,66.0
2020,10,11/07/20,New Mexico,Hawai'i,65.5,65.5,61.4,-4.1,UNDER,LEAN,LOSS,-,0.0,-6.5,10.6,6.5,-4.1,72.0
2020,11,11/10/20,Akron,Ohio,59.0,59.0,58.5,-0.5,,,,,,,-24.5,-25.0,-0.5,34.0
2020,11,11/10/20,Kent State,Bowling Green,55.0,55.0,55.6,0.6,,,,,,,30.4,31.0,0.6,86.0
2020,11,11/10/20,Miami (OH),Buffalo,56.5,56.5,51.9,-4.6,UNDER,LEAN,WIN,-,0.0,4.5,0.1,-4.5,-4.6,52.0
2020,11,11/11/20,Eastern Michigan,Ball State,61.5,61.5,61.6,0.1,,,,,,,7.4,7.5,0.1,69.0
2020,11,11/11/20,Toledo,Western Michigan,58.5,58.5,61.2,2.7,,,,,,,17.8,20.5,2.7,79.0
2020,11,11/11/20,Central Michigan,Northern Illinois,57.5,57.5,62.9,5.4,OVER,STRONG,LOSS,-,0.0,-7.5,-12.9,-7.5,5.4,50.0
2020,11,11/12/20,Colorado State,Boise State,62.5,62.5,63.1,0.6,,,,,,,9.9,10.5,0.6,73.0
2020,11,11/13/20,Iowa,Minnesota,58.0,58.0,54.6,-3.4,UNDER,LEAN,WIN,-,0.0,16.0,-12.6,-16.0,-3.4,42.0
2020,11,11/13/20,Florida Atlantic,Florida International,41.5,41.5,51.9,10.4,OVER,STRONG,WIN,-,0.0,15.5,5.1,15.5,10.4,57.0
2020,11,11/13/20,East Carolina,Cincinnati,56.5,56.5,60.3,3.8,OVER,LEAN,WIN,-,0.0,15.5,11.7,15.5,3.8,72.0
2020,11,11/14/20,Wake Forest,North Carolina,70.5,70.5,65.4,-5.1,UNDER,STRONG,LOSS,-,0.0,-41.5,46.6,41.5,-5.1,112.0
2020,11,11/14/20,Indiana,Michigan State,52.5,52.5,47.4,-5.1,UNDER,STRONG,WIN,-,0.0,28.5,-23.4,-28.5,-5.1,24.0
2020,11,11/14/20,Vanderbilt,Kentucky,41.5,41.5,50.7,9.2,OVER,STRONG,WIN,-,0.0,31.5,22.3,31.5,9.2,73.0
2020,11,11/14/20,Army,Tulane,46.5,46.5,46.0,-0.5,,,,,,,4.0,3.5,-0.5,50.0
2020,11,11/14/20,TCU,West Virginia,44.5,44.5,55.9,11.4,OVER,STRONG,LOSS,-,0.0,-14.5,-25.9,-14.5,11.4,30.0
2020,11,11/14/20,Miami,Virginia Tech,68.0,68.0,58.4,-9.6,UNDER,STRONG,WIN,-,0.0,19.0,-9.4,-19.0,-9.6,49.0
2020,11,11/14/20,Middle Tennessee,Marshall,55.5,55.5,51.7,-3.8,UNDER,LEAN,LOSS,-,0.0,-0.5,4.3,0.5,-3.8,56.0
2020,11,11/14/20,Penn State,Nebraska,57.5,57.5,55.5,-2.0,,,,,,,-2.5,-4.5,-2.0,53.0
2020,11,11/14/20,Illinois,Rutgers,51.5,51.5,55.6,4.1,OVER,LEAN,LOSS,-,0.0,-8.5,-12.6,-8.5,4.1,43.0
2020,11,11/14/20,South Alabama,Louisiana,53.5,53.5,57.9,4.4,OVER,LEAN,LOSS,-,0.0,-5.5,-9.9,-5.5,4.4,48.0
2020,11,11/14/20,Fresno State,Utah State,51.5,51.5,51.3,-0.2,,,,,,,-0.3,-0.5,-0.2,51.0
2020,11,11/14/20,Georgia State,App State,63.0,63.0,59.7,-3.3,UNDER,LEAN,WIN,-,0.0,33.0,-29.7,-33.0,-3.3,30.0
2020,11,11/14/20,UTEP,UTSA,45.5,45.5,55.9,10.4,OVER,STRONG,WIN,-,0.0,27.5,17.1,27.5,10.4,73.0
2020,11,11/14/20,South Florida,Houston,58.5,58.5,56.2,-2.3,,,,,,,20.8,18.5,-2.3,77.0
2020,11,11/14/20,Texas State,Georgia Southern,49.5,49.5,54.1,4.6,OVER,LEAN,WIN,-,0.0,28.5,23.9,28.5,4.6,78.0
2020,11,11/14/20,USC,Arizona,67.5,67.5,71.3,3.8,OVER,LEAN,LOSS,-,0.0,-3.5,-7.3,-3.5,3.8,64.0
2020,11,11/14/20,Colorado,Stanford,55.5,55.5,69.2,13.7,OVER,STRONG,WIN,-,0.0,11.5,-2.2,11.5,13.7,67.0
2020,11,11/14/20,Southern Miss,Western Kentucky,45.0,45.0,48.9,3.9,OVER,LEAN,LOSS,-,0.0,-28.0,-31.9,-28.0,3.9,17.0
2020,11,11/14/20,Notre Dame,Boston College,51.5,51.5,54.3,2.8,,,,,,,21.7,24.5,2.8,76.0
2020,11,11/14/20,Louisville,Virginia,63.5,63.5,68.2,4.7,OVER,LEAN,LOSS,-,0.0,-15.5,-20.2,-15.5,4.7,48.0
2020,11,11/14/20,Baylor,Texas Tech,54.5,54.5,53.4,-1.1,,,,,,,-6.4,-7.5,-1.1,47.0
2020,11,11/14/20,Hawai'i,San Diego State,51.0,51.0,53.1,2.1,,,,,,,-9.1,-7.0,2.1,44.0
2020,11,11/14/20,Northwestern,Purdue,48.0,48.0,52.8,4.8,OVER,LEAN,LOSS,-,0.0,-1.0,-5.8,-1.0,4.8,47.0
2020,11,11/14/20,Nevada,New Mexico,62.5,62.5,66.1,3.6,OVER,LEAN,LOSS,-,0.0,-15.5,-19.1,-15.5,3.6,47.0
2020,11,11/14/20,Arkansas,Florida,62.0,62.0,65.2,3.2,OVER,LEAN,WIN,-,0.0,36.0,32.8,36.0,3.2,98.0
2020,11,11/14/20,Oregon,Washington State,57.5,57.5,57.9,0.4,,,,,,,14.1,14.5,0.4,72.0
2020,11,11/14/20,SMU,Tulsa,64.5,64.5,64.0,-0.5,,,,,,,-12.0,-12.5,-0.5,52.0
2020,11,11/14/20,Wisconsin,Michigan,51.5,51.5,54.4,2.9,,,,,,,5.6,8.5,2.9,60.0
2020,11,11/14/20,South Carolina,Ole Miss,72.5,72.5,66.5,-6.0,UNDER,STRONG,LOSS,-,0.0,-28.5,34.5,28.5,-6.0,101.0
2020,11,11/14/20,Florida State,NC State,61.5,61.5,62.3,0.8,,,,,,,-2.3,-1.5,0.8,60.0
2020,11,11/14/20,Temple,UCF,72.5,72.5,75.6,3.1,OVER,LEAN,LOSS,-,0.0,-21.5,-24.6,-21.5,3.1,51.0
2020,11,11/14/20,UNLV,San José State,61.5,61.5,56.9,-4.6,UNDER,LEAN,WIN,-,0.0,10.5,-5.9,-10.5,-4.6,51.0
2020,11,11/14/20,Oregon State,Washington,51.0,51.0,58.6,7.6,OVER,STRONG,LOSS,-,0.0,-3.0,-10.6,-3.0,7.6,48.0
2020,11,11/15/20,California,UCLA,57.5,57.5,57.6,0.1,,,,,,,-13.6,-13.5,0.1,44.0
2020,12,11/17/20,Buffalo,Bowling Green,58.5,58.5,56.1,-2.4,,,,,,,2.9,0.5,-2.4,59.0
2020,12,11/17/20,Akron,Kent State,60.0,60.0,62.4,2.4,,,,,,,41.6,44.0,2.4,104.0
2020,12,11/18/20,Northern Illinois,Ball State,59.5,59.5,63.3,3.8,OVER,LEAN,LOSS,-,0.0,-3.5,-7.3,-3.5,3.8,56.0
2020,12,11/18/20,Western Michigan,Central Michigan,59.5,59.5,57.0,-2.5,,,,,,,39.0,36.5,-2.5,96.0
2020,12,11/18/20,Toledo,Eastern Michigan,62.0,62.0,63.5,1.5,,,,,,,9.5,11.0,1.5,73.0
2020,12,11/19/20,Tulane,Tulsa,56.0,56.0,53.5,-2.5,,,,,,,0.5,-2.0,-2.5,54.0
2020,12,11/20/20,Syracuse,Louisville,55.5,55.5,59.2,3.7,OVER,LEAN,LOSS,-,0.0,-25.5,-29.2,-25.5,3.7,30.0
2020,12,11/20/20,Purdue,Minnesota,61.5,61.5,64.0,2.5,,,,,,,1.0,3.5,2.5,65.0
2020,12,11/20/20,Massachusetts,Florida Atlantic,50.5,50.5,54.6,4.1,OVER,LEAN,LOSS,-,0.0,-24.5,-28.6,-24.5,4.1,26.0
2020,12,11/20/20,New Mexico,Air Force,55.5,55.5,55.9,0.4,,,,,,,-27.9,-27.5,0.4,28.0
2020,12,11/21/20,Georgia Southern,Army,38.5,38.5,48.1,9.6,OVER,STRONG,WIN,-,0.0,16.5,6.9,16.5,9.6,55.0
2020,12,11/21/20,Florida,Vanderbilt,68.5,68.5,65.4,-3.1,UNDER,LEAN,WIN,-,0.0,13.5,-10.4,-13.5,-3.1,55.0
2020,12,11/21/20,LSU,Arkansas,65.0,65.0,70.2,5.2,OVER,STRONG,LOSS,-,0.0,-14.0,-19.2,-14.0,5.2,51.0
2020,12,11/21/20,East Carolina,Temple,53.0,53.0,69.4,16.4,OVER,STRONG,LOSS,-,0.0,-22.0,-38.4,-22.0,16.4,31.0
2020,12,11/21/20,Indiana,Ohio State,67.5,67.5,57.5,-10.0,UNDER,STRONG,LOSS,-,0.0,-9.5,19.5,9.5,-10.0,77.0
2020,12,11/21/20,App State,Coastal Carolina,48.5,48.5,59.9,11.4,OVER,STRONG,WIN,-,0.0,8.5,-2.9,8.5,11.4,57.0
2020,12,11/21/20,Arkansas State,Texas State,69.0,69.0,61.1,-7.9,UNDER,STRONG,LOSS,-,0.0,-23.0,30.9,23.0,-7.9,92.0
2020,12,11/21/20,Illinois,Nebraska,61.5,61.5,60.5,-1.0,,,,,,,3.5,2.5,-1.0,64.0
2020,12,11/21/20,Florida International,Western Kentucky,42.0,42.0,46.4,4.4,OVER,LEAN,WIN,-,0.0,17.0,12.6,17.0,4.4,59.0
2020,12,11/21/20,Rice,North Texas,65.5,65.5,70.4,4.9,OVER,LEAN,LOSS,-,0.0,-21.5,-26.4,-21.5,4.9,44.0
2020,12,11/21/20,UTSA,Southern Miss,51.5,51.5,58.6,7.1,OVER,STRONG,LOSS,-,0.0,-8.5,-15.6,-8.5,7.1,43.0
2020,12,11/21/20,UCLA,Oregon,61.5,61.5,59.7,-1.8,,,,,,,13.3,11.5,-1.8,73.0
2020,12,11/21/20,Georgia State,South Alabama,58.5,58.5,56.1,-2.4,,,,,,,-11.1,-13.5,-2.4,45.0
2020,12,11/21/20,Middle Tennessee,Troy,60.5,60.5,51.5,-9.0,UNDER,STRONG,WIN,-,0.0,23.5,-14.5,-23.5,-9.0,37.0
2020,12,11/21/20,Cincinnati,UCF,65.5,65.5,63.8,-1.7,,,,,,,5.2,3.5,-1.7,69.0
